"","","Cluster","SAMN06465201","SAMN06465179","SAMN06465197","SAMN06465194","SAMN06465190","SAMN06465187","SAMN06465183","SAMN06465181","SAMN06465177","SAMN06465174","SAMN06465172","SAMN06465170","SAMN06465168","SAMN06465165","SAMN06465163","SAMN06465160","SAMN06465157","SAMN06465155","SAMN06465152","SAMN06465150","SAMN06465148","SAMN06465146","SAMN06465144","SAMN06465142","SAMN06465276","SAMN06465275","SAMN06465273","SAMN06465272","SAMN06465270","SAMN06465269","SAMN06465268","SAMN06465267"
"AT1G20990","","B","-1.09196481592211","-0.550093763389718","-1.34826216654329","-1.34826216654329","-0.769687122579339","-1.34826216654329","-1.00442677593663","-1.34826216654329","-0.712122069237479","-1.34826216654329","-1.34826216654329","-1.34826216654329","-1.34826216654329","0.192087675248603","-0.557524098174602","-1.34826216654329","1.78050731881288","2.09406252072594","2.05067083916629","1.6216756113263","0.580668955833207","0.986614416590783","0.448964871797786","1.22501363060456","1.96331541095577","2.11602442919434","1.53992818552156","1.05512221273828","-0.538505026857966","0.0223255607277832","-0.303710091381683","-0.014588376874995"
"AT1G31550","","B","-0.259618744634108","0.30179082949665","-1.61309714386976","0.26990645930744","-0.165884403995851","-0.473295360695952","-0.558940292007378","-1.61309714386976","-0.200317592701629","-1.61309714386976","-1.61309714386976","-1.61309714386976","-1.1181499027678","-1.14662135657737","-0.822359075501074","-1.11314970247279","1.82781161952612","1.39593470658798","2.70390968506682","1.67339594424063","1.28245028311753","1.93093026429505","2.25631395099695","0.85651796847495","0.201780695156934","1.09977164471367","0.313468925803129","0.381354199937601","-1.61309714386976","-0.00957985004134843","-0.237869309396359","-0.710968722711222"
"AT5G51870","AGL71","B","-1.17754785612999","-1.17754785612999","-1.17754785612999","-1.17754785612999","-1.17754785612999","-1.17754785612999","-1.17754785612999","-0.779287996241456","-0.304720531742567","-1.17754785612999","-1.17754785612999","-1.17754785612999","-1.17754785612999","-1.17754785612999","-0.728668431347506","-1.17754785612999","-0.0573481560816145","0.0915140615221799","0.313472325644719","0.369581429215159","1.18113378539275","-0.543789734319244","0.927019456700845","0.781639567069205","2.06591406568893","0.961737527173435","2.40811955178412","2.16450569208745","1.35064089145934","1.22958801423682","1.54038856574956","2.33668204569779"
"AT2G17850","","B","-0.661449125599688","-0.661449125599688","-0.661449125599688","1.04996575778091","-0.661449125599688","0.0182032260815856","-0.661449125599688","-0.661449125599688","-0.661449125599688","-0.661449125599688","-0.661449125599688","-0.661449125599688","-0.661449125599688","-0.661449125599688","-0.661449125599688","-0.661449125599688","-0.106115676596076","-0.661449125599688","3.7700497864568","1.9023615675065","1.13656350403206","-0.417941889978986","-0.661449125599688","-0.661449125599688","-0.364039086276712","-0.661449125599688","-0.661449125599688","-0.661449125599688","3.85169882729608","1.31856911561419","1.7311165056771","-0.661449125599688"
"AT4G36032","","B","1.22076806329178","-1.43351728685751","-0.0107206509385227","1.04765491652402","-0.129152830976976","-3.19964565628737","-1.21400431666596","-0.38398231841224","-1.51408139337555","0.805065983363403","1.51373480605911","-1.93542657669032","-0.0660632033871487","-1.65929581449548","0.82973165512807","-1.09085481862844","1.54575052595671","0.390761925507521","1.61609118656375","1.28316723158468","1.35259852125181","1.04972261410676","0.607344127571773","-1.68522175061996","1.30808179594807","0.560186576059291","-1.06154789045821","0.194533321529453","0.914153780464392","-0.792509785920554","-0.881987946092385","0.81866520889603"
"AT3G23250","MYB15","B","-1.37553591327092","-0.929280943670415","-1.44548787977808","-1.59052609258557","-0.238095997720245","1.29596926111706","0.83901676818639","-0.347313557487213","-1.36061223599359","-1.37094229652012","-2.61485168713242","-1.73421870212204","1.60226860129034","1.86908550088037","1.09049901900489","-2.61485168713242","0.434322106950534","0.947130384583431","0.933663256696124","0.274200360884968","0.543438119251215","0.654444474315799","0.986823485029997","0.495128179590338","1.33215810594201","0.701537135902529","-0.476753921303255","-0.68957187191854","0.296892599091152","1.97651486618087","0.711853842292054","-0.196903280555275"
"AT1G67990","TSM1","B","-1.03023942190951","-0.785689613592844","-1.03023942190951","-1.03023942190951","-1.03023942190951","-0.766502381622859","-1.03023942190951","-1.03023942190951","-0.677387439794779","0.579795215300589","-1.03023942190951","-0.149606436899134","0.368700204413043","-0.211830480588612","-1.03023942190951","0.134859638080714","-1.03023942190951","-1.03023942190951","-0.810373734755335","-1.03023942190951","-0.618464847934097","-0.578451356521468","-0.162207089348206","-0.759631111300742","2.46828332655109","2.65114410178759","1.55536391776288","2.17261313691952","1.3666121702748","2.53946733910405","1.62823009850079","1.38770898466763"
"AT1G07167","","B","-1.4602049207245","-1.9340631757468","-1.9340631757468","-1.9340631757468","-1.61596416029889","-1.44743204180139","-1.59022778514015","-1.2240362649614","-0.248498912834977","-1.18200207436392","0.15149931590474","-0.236665411557701","-0.535123549424245","-0.832957632303961","-0.635452638641379","0.0290906699637099","-0.408980060747994","0.988177361106139","0.989087195279045","0.629747517359392","0.862073713784051","0.960337753250732","0.869679694598798","0.364598331239415","1.62175324399004","1.48258913517903","1.03008135749059","1.46011580207003","1.53045930803374","1.63564358526676","0.383594534448188","2.23120646107651"
"AT1G46480","WOX4","B","-0.340865288268325","-0.781429619683572","-0.604359753033586","-0.697566486269333","-0.884303851388125","-1.27034870224507","-0.714749627869605","-2.35181747259905","-1.13016913094397","-1.11391096597715","-2.07634771036471","-0.849332669956162","-1.65304304989569","-1.65392754937479","-1.11000277487167","-1.02745038383922","1.5065343567044","1.38758853985713","1.55020383444632","1.56999453714849","0.98640443838924","0.993926608745483","0.822207206901849","0.925951568272092","1.3567946534434","1.35588983641772","1.2067896060756","1.68698698516309","0.679072107127285","0.980976365489015","0.730794732025338","0.519509660373575"
"AT2G40130","SMXL8","B","-0.0385785169969353","-2.3449784850037","-0.660730421200625","-0.468418977257358","-2.37306680596796","-2.016122769343","-0.806959332522426","-0.383388036628359","-1.06299326923889","0.3880204463424","-1.63332055129938","-0.510424174204231","-1.10949625242074","-0.835096458602361","-1.72805846221403","-1.18005862487555","1.52822041051496","1.67467533610996","1.62232840812667","1.10087986356814","1.00403180800595","0.638738177826307","0.975715225996202","1.02417804530121","1.92986417052689","1.17890128186102","0.391788314913697","1.06162119807575","0.551977692089637","1.10650503353241","0.513473285247304","0.460772439737045"
"AT3G47710","PRE4","B","-0.593044582415921","-0.261703176566431","-0.717125946084788","-0.415083939097203","0.231299542198619","-0.268978688149498","-0.189995343319947","0.4165092649948","-1.31285030077746","-1.49185332647747","-1.20409904101408","-1.7928146608998","-0.902267486588358","-1.30675131063588","-3.47728944551915","-2.38562323976371","1.07701876939889","0.916100480600841","1.0115844541872","0.697270079048247","1.67753016385412","1.47052294121608","1.20441677858826","1.6802638730153","0.60711810783401","0.929758058159573","0.702962657542483","0.951744555132068","0.662063493744626","0.61039331542025","0.344364788106082","1.12855916426826"
"AT5G02695","","B","0.401131402251353","-0.440925007681795","-0.938148613987568","-0.941845391125988","-1.63819983639661","-1.63819983639661","0.0185292588862516","-0.671952526633712","0.943751280850659","-1.63819983639661","0.957984667914875","0.289295850559874","0.71022868105059","1.59416332644193","-1.63819983639661","-1.63819983639661","-1.63819983639661","-1.63819983639661","0.517914649156054","0.358305767035693","-1.63819983639661","-1.63819983639661","0.984103709132233","1.16568318912976","0.899757292933658","0.378642540853129","1.08491867600857","1.30955087128256","1.27354444982695","1.75611578034541","1.24470824761243","1.84834042572661"
"AT1G51035","","B","0.0431762112622671","-0.0138412566782895","-0.603643047837966","-0.0902098972566661","-0.233745515922168","-1.12443931096658","-1.27264774837618","-2.12654618854747","-1.25371886416004","0.406862827085409","-2.12654618854747","-0.55960432246699","-2.12654618854747","-2.12654618854747","-1.67766676376498","-0.96144712855724","0.653523022128246","0.703345630902768","1.27238681716211","1.6838213717365","0.736619577954865","0.154769521499354","1.05064223490999","0.799856291841007","1.92375199321761","1.025032910409","1.48296901159636","1.36655267592239","1.12639194738285","1.32863331534142","0.904390036035887","-0.365576786211077"
"AT3G16070","","B","-0.648008194867885","-0.300200480816589","-0.618833017406751","-1.38880287263735","-0.403074712521143","-0.529013906326151","-0.757072164807322","-1.41352920155453","-1.21604890177774","-0.337847679213006","-3.32430524697823","-1.5765174110281","-1.97526285627126","-1.0058217214882","-0.413608549372614","-1.30585736182628","1.62672209947435","1.49748601344111","1.06634504436509","1.27792658325968","0.70497579548939","1.07862446116338","0.737352764651455","0.829887941578587","1.06409756667638","1.19103962006021","1.10624029794687","1.21100530877959","0.901858552491455","1.00922618653381","0.844838654334613","1.06617738864719"
"AT5G52390","","B","0.724007363790683","-0.232506536934896","-0.613924941100293","-0.175556340817828","-0.413403524102253","-0.493457539512131","0.540705580547887","-2.01609673285133","-1.90624272557681","-2.98234404261423","-0.38615953830274","-2.98234404261423","1.13624565117703","-0.501882268389232","0.408525900427221","-2.11182222066398","-0.35833894615717","0.663287589953343","0.87556360519656","0.239561807900697","1.74201859649552","0.491792797091008","0.0925975150708451","0.887219441790003","0.985923493866479","1.18975848848042","0.31112823138773","0.731914880324196","1.36282894261953","1.53959156541218","0.957521795620282","0.293886152485502"
"AT3G19184","","B","-1.89691395254358","-1.21731584313078","-1.69764302193183","-0.765168936594421","-0.219194926057403","-1.34577072446678","-0.842761348714346","-1.18709386886763","-0.524590358076621","-2.72687499118388","-1.66927326746824","-1.46265591158683","1.00409927589097","-1.38949487585116","-0.0320628693321696","0.66897298206948","1.27531117077878","1.84575866753831","1.11455854293255","1.38024230518412","1.06832311296448","-0.150494603178245","0.482846427178413","0.89926037966698","0.800578986791396","1.12537534285974","1.72011494629133","0.561098979611691","0.448027940012926","1.30914599360292","0.480412733936388","0.943181711673476"
"AT1G77530","","B","-1.20888912905859","-1.27708600444559","-2.0405809817758","-0.485976145707402","-0.826548702011566","-1.14656836738721","-0.29126373906798","-1.37813854305779","-2.77601731666808","-0.596899523687434","-1.70751170459677","-1.06951634280801","-0.423111161138806","-0.376276685302788","-0.739209312469058","-0.218495842256729","1.51309921641249","1.49187676549376","0.167646808672729","0.901504599762695","1.58868377250207","1.49860430043417","1.65988833796436","2.14518090945408","0.281595816708515","0.991086799664438","1.35874089619571","0.940713126196719","0.410867454452595","0.0832490865041136","0.729789284386506","0.799562326634639"
"AT2G18480","PLT3","B","0.993483095901229","-0.706334120988157","-1.65015428288112","-0.953799837610495","-0.85101701160888","-1.38641724259447","0.519334298317351","-1.65015428288112","-1.29730230076639","-1.65015428288112","-0.362115897791979","-1.65015428288112","-1.65015428288112","-0.549048739438283","-0.583246115845679","-1.65015428288112","1.43936621423124","1.99547734968645","1.95800567673427","1.4691026972277","1.14598260664973","1.01254076405742","0.922985419482449","1.27624819750735","1.44659588700666","0.161016638555233","-0.271169397222635","0.803223196469842","1.21265469687612","1.08610950421384","-0.134255060626412","-0.446494821136795"
"AT3G61210","","B","-1.15857966411539","-1.01530710349581","-0.447040805054445","-0.238372678678899","-0.0575192100545854","0.946337683148631","-0.128503017423033","-0.768230827471792","-0.546060918117709","-0.776049242309762","-1.46674721752222","-0.747860353496769","-2.63306479426303","-2.30960309404408","-3.12801203536498","0.149586388072506","1.37007151171323","1.17946318218683","1.05157992731506","-0.081483697405643","1.06905606675505","1.21582598957929","1.22188673709472","1.23656420804529","0.707740333288325","1.07249670601461","0.8906313896457","0.316474537873095","1.10610755658565","1.11202908433268","-0.298025818806498","1.15460917597396"
"AT2G39220","PLP6","B","0.517571014301793","-0.69386683290669","-0.0750675686922513","-0.425850909511266","-0.64916491552659","-1.14626184583839","-0.74682811328348","-0.138296200882837","-1.88149447355885","-1.39814551844527","-1.78629254890929","-1.1216126657171","-2.49362428921311","-1.25191192449364","-1.77027390204137","-1.22387032512371","1.66675338025671","1.46566506445007","1.43576717514114","1.53502657709555","1.1426973876263","0.872251413323982","1.11626603956782","1.09983717263515","1.53487186044449","1.26882949982477","0.552479667654981","0.834995510193198","0.54085738770384","1.12453034861685","0.198244351936096","-0.104081816628892"
"AT5G24920","GDU5","B","-1.6483710062975","-0.710992551143977","-2.31124005337218","-0.693933727104489","0.0655156360399891","-1.82460891942677","0.0963892872327641","-0.362169906902639","-0.625675790460359","-2.31124005337218","-0.353728057013079","-1.4306070683618","-0.912300427049627","-0.0430151184351661","-2.31124005337218","-0.348086207661672","1.46241058352195","1.33439157919539","1.39115556760126","0.877254485330312","1.30122089221961","1.72832331034315","1.0796307384413","1.13543772472356","0.70615146868529","0.952276849758785","0.174818459911075","1.36141624617935","1.01572808682752","0.810149605199462","-0.244917471635624","0.63985589039848"
"AT1G13610","","B","-0.565198046097496","0.218164493163838","-0.482268666523602","-0.399733412912651","-1.09047283630339","-1.31220070938081","-0.684231027405674","-2.19699258707124","-0.17645251685332","-3.16323989683414","-0.40454614341041","-1.89902081723709","-1.55616004443538","-1.14395059275788","-0.314310797110172","-0.689249784586789","1.46379290864145","1.07406444264105","1.66926540470882","1.33328930264858","0.40972229263676","0.425568386252198","1.11177269127818","0.706323587570093","1.48282496557572","0.935299332237505","1.00741136724946","1.70305443486641","0.596832576543691","0.950349122829998","0.342851272693596","0.647441297382701"
